Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 6 [21760/49000 (44%)]	Train Loss: 0.394589	Val Loss: 0.633833	Val Acc: 78.4375
Train Epoch: 6 [23040/49000 (47%)]	Train Loss: 0.478446	Val Loss: 0.645260	Val Acc: 78.4375
Train Epoch: 6 [24320/49000 (50%)]	Train Loss: 0.423754	Val Loss: 0.611963	Val Acc: 79.53125
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 0.376536	Val Loss: 0.593294	Val Acc: 80.15625
Train Epoch: 6 [26880/49000 (55%)]	Train Loss: 0.491336	Val Loss: 0.588170	Val Acc: 79.53125
Train Epoch: 6 [28160/49000 (57%)]	Train Loss: 0.305259	Val Loss: 0.538072	Val Acc: 80.46875
Train Epoch: 6 [29440/49000 (60%)]	Train Loss: 0.320865	Val Loss: 0.599473	Val Acc: 80.15625
Train Epoch: 6 [30720/49000 (63%)]	Train Loss: 0.408022	Val Loss: 0.626970	Val Acc: 78.75
Train Epoch: 6 [32000/49000 (65%)]	Train Loss: 0.338729	Val Loss: 0.647250	Val Acc: 77.8125
Train Epoch: 6 [33280/49000 (68%)]	Train Loss: 0.444056	Val Loss: 0.632464	Val Acc: 79.375
Train Epoch: 6 [34560/49000 (70%)]	Train Loss: 0.438380	Val Loss: 0.570608	Val Acc: 80.9375
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 0.284109	Val Loss: 0.615062	Val Acc: 78.75
Train Epoch: 6 [37120/49000 (76%)]	Train Loss: 0.492957	Val Loss: 0.639079	Val Acc: 78.75
Train Epoch: 6 [38400/49000 (78%)]	Train Loss: 0.383475	Val Loss: 0.579558	Val Acc: 79.0625
Train Epoch: 6 [39680/49000 (81%)]	Train Loss: 0.313449	Val Loss: 0.659681	Val Acc: 78.90625
Train Epoch: 6 [40960/49000 (84%)]	Train Loss: 0.605136	Val Loss: 0.639420	Val Acc: 78.59375
Train Epoch: 6 [42240/49000 (86%)]	Train Loss: 0.397055	Val Loss: 0.560298	Val Acc: 80.78125
Train Epoch: 6 [43520/49000 (89%)]	Train Loss: 0.488300	Val Loss: 0.640015	Val Acc: 77.34375
Train Epoch: 6 [44800/49000 (91%)]	Train Loss: 0.502792	Val Loss: 0.562955	Val Acc: 80.0
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 0.399974	Val Loss: 0.626467	Val Acc: 79.0625
Train Epoch: 6 [47360/49000 (97%)]	Train Loss: 0.392960	Val Loss: 0.592605	Val Acc: 79.21875
Train Epoch: 6 [48640/49000 (99%)]	Train Loss: 0.362669	Val Loss: 0.600658	Val Acc: 79.0625
[6] learning rate is 0.00078125
